trace_id,neurite,point_index,x,y,normal_x,normal_y,new_x,new_y,width,intensity,fit_mssg
0,axon,15,982.2852266655236,2009.285226665524,0.707106781186553,-0.7071067811865421,980.1545415647689,2011.4159117662787,5.990010278387963,64463,Passed
0,axon,16,980.1628347319948,2007.1628347319954,0.7071067811865435,-0.7071067811865516,977.9377519500882,2009.387917513902,5.9365685152037475,64394,Passed
0,axon,17,978.0404427984662,2005.0404427984665,0.7071067811865407,-0.7071067811865543,975.7389493642886,2007.3419362326442,5.903116117073386,64325,Passed
0,axon,18,975.9180508649373,2002.9180508649379,0.7071067811865435,-0.7071067811865517,973.5422300458364,2005.2938716840388,5.8569961659234,64276,Passed
0,axon,19,973.7956589314085,2000.7956589314092,0.7071067811865408,-0.7071067811865542,971.348397187349,2003.2429206754687,5.823168133110948,64208,Passed
0,axon,20,971.6732669978798,1998.6732669978803,0.7071067811865416,-0.7071067811865536,969.2026610445175,2001.1438729512427,5.762462265875033,64139,Passed
0,axon,21,969.5508750643511,1996.5508750643517,0.7071067811865516,-0.7071067811865436,967.0801006145323,1999.0216495141703,5.755977137490905,64070,Passed
0,axon,22,967.4284831308222,1994.428483130823,0.7071067811865543,-0.7071067811865407,964.9577256824845,1996.8992405791607,5.756432263612379,64002,Passed
0,axon,23,965.3060911972935,1992.306091197294,0.7071067811865517,-0.7071067811865435,962.8355307372503,1994.7766516573372,5.763943230561128,63935,Passed
0,axon,24,963.1836992637649,1990.1836992637652,0.7071067811865549,-0.7071067811865401,960.7418671865996,1992.6255313409306,5.837945571493199,63868,Passed
0,axon,25,961.0613073302361,1988.0613073302366,0.7071067811865531,-0.7071067811865419,958.6910735149181,1990.4315411455545,5.875970000186437,63801,Passed
0,axon,26,958.9389153967073,1985.938915396708,0.7071067811865436,-0.7071067811865516,956.6429271300088,1988.2349036634064,5.922265082997597,63733,Passed
0,axon,27,956.8165234631787,1983.816523463179,0.7067811445105628,-0.7074322679694072,954.6192122775878,1986.0158589258328,5.9982826657636865,63665,Passed
0,axon,28,954.6941315296498,1981.6941315296503,0.7185078327565515,-0.6955188669385494,952.558459678568,1983.7614716452315,5.979026366416038,63593,Passed
0,axon,29,952.571739596121,1979.5717395961217,0.7324495007038395,-0.6808213634417595,950.5028753937851,1981.4947758541255,6.028320947599441,63512,Passed
0,axon,30,950.4427867434357,1977.4610289784532,0.7493482638740825,-0.6621760939726671,948.455355899938,1979.2172607019836,5.97728919379933,63442,Passed
0,axon,31,948.6868852674619,1975.0303279011932,0.7673118411471563,-0.6412741523212684,946.7546738211266,1976.645156698181,5.9517324226883135,63370,Passed
0,axon,32,946.7550276788998,1972.7427790628453,0.7829303618458444,-0.6221093541331261,944.8723333074917,1974.2387509097737,5.955836531670633,63288,Passed
0,axon,33,944.9190447682448,1970.3785671523672,0.7963465241665812,-0.6048406512857785,943.0987730576503,1971.7610988688273,6.008706875219339,63217,Passed
0,axon,34,943.123330015631,1967.9758782546035,0.80531956401295,-0.5928409565962798,941.2805702738337,1969.3324371871352,6.0251958405473705,63134,Passed
0,axon,35,941.3289279421086,1965.57562389869,0.8172411377762012,-0.5762958638809238,939.5665996300763,1966.8183691180363,6.08065351434454,63054,Passed
0,axon,36,939.6562194583469,1963.0989227014052,0.8311446898807577,-0.55605620622651,937.9168191048088,1964.262624248769,6.008142314067832,62976,Passed
